GlycanID,GlyTouCanID,RawText,IUPACcondensed,WURCS
CFG_V5.0_407,G13626XX,Galb1-3GlcNAcb1-6Galb1-4GlcNAcb-Sp0,Gal(b1-3)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-,"WURCS=2.0/2,4,3/[a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5]/1-2-1-2/a4-b1_b6-c1_c3-d1"
CFG_V5.0_408,G52068VK,Galb1-3GlcNAca1-6Galb1-4GlcNAcb-Sp0,Gal(b1-3)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-,"WURCS=2.0/3,4,3/[a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-2/a4-b1_b6-c1_c3-d1"
CFG_V5.0_409,G94173VC,GalNAcb1-3Gala1-6Galb1-4Glcb-Sp8,GalNAc(b1-3)Gal(a1-6)Gal(b1-4)Glc(b1-,"WURCS=2.0/4,4,3/[a2122h-1b_1-5][a2112h-1b_1-5][a2112h-1a_1-5][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-4/a4-b1_b6-c1_c3-d1"
CFG_V5.0_41,"G96487RC ",(6P)Mana-Sp8,[6P]Man(a1-,"WURCS=2.0/1,1,0/[a1122h-1a_1-5_6*OPO/3O/3=O]/1/"
CFG_V5.0_410,G13034PC,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)Glcb-Sp21,Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]Glc(b1-,"WURCS=2.0/4,5,4/[a2122h-1b_1-5][a1221m-1a_1-5][a2112h-1b_1-5][a2112h-1a_1-5]/1-2-3-2-4/a3-b1_a4-c1_c2-d1_c3-e1"
CFG_V5.0_411,G58274PS,Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,Neu5Ac(a2-6)Gal(b1-3)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc(?1-,"WURCS=2.0/4,7,6/[a2122h-1x_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-4-3-2/a4-b1_b3-c1_b6-f1_c3-d1_d6-e2_f4-g1"
CFG_V5.0_412,G37184KW,Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,Neu5Ac(a2-8)Neu5Ac(a2-3)[Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc(b1-,"WURCS=2.0/4,6,5/[a2122h-1b_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-3-4-2/a4-b1_b3-c2_b4-e1_c8-d2_e3-f1"
CFG_V5.0_413,G40183QN,Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-,"WURCS=2.0/4,7,6/[a2122h-1b_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-3-4-2-3/a4-b1_b3-c2_b4-e1_c8-d2_e3-f1_f3-g2"
CFG_V5.0_414,G00924FH,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-,"WURCS=2.0/5,5,4/[a2112h-1a_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5]/1-2-3-4-5/a3-b1_b4-c1_c2-d1_c3-e1"
CFG_V5.0_415,G66367EU,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3GalNAca-Sp14,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-,"WURCS=2.0/4,5,4/[a2112h-1a_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-1/a3-b1_b4-c1_c2-d1_c3-e1"
CFG_V5.0_416,G80062GG,GalNAca1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-,"WURCS=2.0/5,5,4/[a2122h-1b_1-5][a2112h-1b_1-5][a2112h-1a_1-5][a2112h-1b_1-5_2*NCC/3=O][a2112h-1a_1-5_2*NCC/3=O]/1-2-3-4-5/a4-b1_b4-c1_c3-d1_d3-e1"
CFG_V5.0_417,G09520ZQ,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3GalNAca-Sp14,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(a1-,"WURCS=2.0/4,5,4/[a2112h-1a_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-3/a3-b1_b3-c1_b4-d1_d2-e1"
CFG_V5.0_418,G38859XU,Gala1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(?1-,"WURCS=2.0/5,6,5/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5][a2112h-1a_1-5]/1-2-3-4-3-5/a3-b1_b3-c1_b4-d1_d2-e1_d3-f1"
CFG_V5.0_419,G25707UW,GalNAca1-3(Fuca1-2)Galb1-4(Fuca1-3)GlcNAcb1-3GalNAc-Sp14,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)GalNAc(?1-,"WURCS=2.0/5,6,5/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5][a2112h-1a_1-5_2*NCC/3=O]/1-2-3-4-3-5/a3-b1_b3-c1_b4-d1_d2-e1_d3-f1"
CFG_V5.0_42,G04497XO,(6S)Galb1-4Glcb-Sp0,[6S]Gal(b1-4)Glc(b1-,"WURCS=2.0/2,2,1/[a2122h-1b_1-5][a2112h-1b_1-5_6*OSO/3=O/3=O]/1-2/a4-b1"
CFG_V5.0_420,G52880ZN,Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-,"WURCS=2.0/5,12,11/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-1-2-3-1-4-5-3-1-4-5-4/a4-b1_a6-l1_b4-c1_c3-d1_c6-h1_d2-e1_e3-f1_e4-g1_h2-i1_i3-j1_i4-k1"
CFG_V5.0_421,G46503KK,Fuca1-2Galb1-4GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-,"WURCS=2.0/5,12,11/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-1-2-3-1-4-5-3-1-4-5-5/a4-b1_a6-l1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f2-g1_h2-i1_i4-j1_j2-k1"
CFG_V5.0_422,G10219AA,GlcNAcb1-2(GlcNAcb1-6)Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/3,8,7/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-1-2-3-1-3-1-1/a4-b1_b4-c1_c3-d1_c6-f1_d2-e1_f2-g1_f6-h1"
CFG_V5.0_423,G73991ZU,Fuca1-2Galb1-3GlcNAcb1-3GalNAc-Sp14,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)GalNAc(?1-,"WURCS=2.0/4,4,3/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4/a3-b1_b3-c1_c2-d1"
CFG_V5.0_424,G49542DJ,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-3)GalNAc(?1-,"WURCS=2.0/5,5,4/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5]/1-2-3-4-5/a3-b1_b3-c1_c2-d1_c3-e1"
CFG_V5.0_425,G51080VE,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-3GalNAc-Sp14,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-3)GalNAc(?1-,"WURCS=2.0/5,5,4/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5_2*NCC/3=O]/1-2-3-4-5/a3-b1_b3-c1_c2-d1_c3-e1"
CFG_V5.0_426,G01801SZ,Gala1-3Galb1-3GlcNAcb1-3GalNAc-Sp14,Gal(a1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc(?1-,"WURCS=2.0/4,4,3/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a2112h-1a_1-5]/1-2-3-4/a3-b1_b3-c1_c3-d1"
CFG_V5.0_427,G57675TR,Fuca1-2Galb1-3GlcNAcb1-2Mana1-6(Fuca1-2Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-,"WURCS=2.0/5,12,11/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-1-2-3-1-4-5-3-1-4-5-5/a4-b1_a6-l1_b4-c1_c3-d1_c6-h1_d2-e1_e3-f1_f2-g1_h2-i1_i3-j1_j2-k1"
CFG_V5.0_428,G75389VS,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6(Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-,"WURCS=2.0/6,14,13/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5]/1-1-2-3-1-4-5-6-3-1-4-5-6-5/a4-b1_a6-n1_b4-c1_c3-d1_c6-i1_d2-e1_e4-f1_f2-g1_f3-h1_i2-j1_j4-k1_k2-l1_k3-m1"
CFG_V5.0_429,G64950NP,Galb1-3GlcNAcb1-6(Galb1-3GlcNAcb1-2)Mana1-6(Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,Gal(b1-3)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/4,11,10/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-1-2-3-1-4-3-1-4-1-4/a4-b1_b4-c1_c3-d1_c6-g1_d2-e1_e3-f1_g2-h1_g6-j1_h3-i1_j3-k1"
CFG_V5.0_43,G04497XO,(6S)Galb1-4Glcb-Sp8,[6S]Gal(b1-4)Glc(b1-,"WURCS=2.0/2,2,1/[a2122h-1b_1-5][a2112h-1b_1-5_6*OSO/3=O/3=O]/1-2/a4-b1"
CFG_V5.0_430,G24504JY,Galb1-4GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc(?1-,"WURCS=2.0/4,7,6/[a2122h-1x_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-4-3-2/a4-b1_b3-c1_b6-f1_c3-d1_d2-e1_f4-g1"
CFG_V5.0_431,G50318MT,Fuca1-3GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4Glc-Sp21,Fuc(a1-3)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc(?1-,"WURCS=2.0/4,6,5/[a2122h-1x_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-3-4/a4-b1_b3-c1_b6-e1_c4-d1_e3-f1"
CFG_V5.0_432,G76241TN,GlcNAcb1-2Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNacb1-4GlcNAc-Sp21,GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/4,8,7/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-2-2-4-2/a4-b1_b4-c1_c3-d1_c4-f1_c6-g1_d2-e1_g2-h1"
CFG_V5.0_433,G45256SO,GlcNAcb1-2Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/4,9,8/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-2-2-2-4-2/a4-b1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_d4-f1_h2-i1"
CFG_V5.0_434,G40735XY,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/4,9,8/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-2-2-4-2-2/a4-b1_b4-c1_c3-d1_c4-f1_c6-g1_d2-e1_g2-h1_g6-i1"
CFG_V5.0_435,G25787HL,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-4)[GlcNAc(b1-2)]Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/4,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-2-2-2-4-2-2/a4-b1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_d4-f1_h2-i1_h6-j1"
CFG_V5.0_436,G86522OD,Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/5,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-2-4-2-5/a4-b1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_e4-f1_h2-i1_i4-j1"
CFG_V5.0_437,G28659UB,Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/5,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-2-5-2-4-2-5/a4-b1_b4-c1_c3-d1_c4-i1_c6-j1_d2-e1_d4-g1_e4-f1_g4-h1_j2-k1_k4-l1"
CFG_V5.0_438,G17807LO,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/5,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-2-4-2-5-2-5/a4-b1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_e4-f1_h2-i1_h6-k1_i4-j1_k4-l1"
CFG_V5.0_439,G96852SM,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-4(Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(?1-,"WURCS=2.0/5,14,13/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-2-5-2-4-2-5-2-5/a4-b1_b4-c1_c3-d1_c4-i1_c6-j1_d2-e1_d4-g1_e4-f1_g4-h1_j2-k1_j6-m1_k4-l1_m4-n1"
CFG_V5.0_44,G97249VB,(6S)Galb1-4GlcNAcb-Sp8,[6S]Gal(b1-4)GlcNAc(b1-,"WURCS=2.0/2,2,1/[a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5_6*OSO/3=O/3=O]/1-2/a4-b1"
CFG_V5.0_440,G08806VI,Galb1-4Galb-Sp10,Gal(b1-4)Gal(b1-,"WURCS=2.0/1,2,1/[a2112h-1b_1-5]/1-1/a4-b1"
CFG_V5.0_441,G08539FO,Galb1-6Galb-Sp10,Gal(b1-6)Gal(b1-,"WURCS=2.0/1,2,1/[a2112h-1b_1-5]/1-1/a6-b1"
CFG_V5.0_442,G69440RD,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb-Sp8,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-,"WURCS=2.0/3,4,3/[a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-1-3/a3-b1_b4-c1_c3-d2"
CFG_V5.0_443,G91982VB,GalNAcb1-6GalNAcb-Sp8,GalNAc(b1-6)GalNAc(b1-,"WURCS=2.0/1,2,1/[a2112h-1b_1-5_2*NCC/3=O]/1-1/a6-b1"
CFG_V5.0_444,G12103ES,(6S)Galb1-3GlcNAcb-Sp0,[6S]Gal(b1-3)GlcNAc(b1-,"WURCS=2.0/2,2,1/[a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5_6*OSO/3=O/3=O]/1-2/a3-b1"
CFG_V5.0_445,,(6S)Galb1-3(6S)GlcNAc-Sp0,[6S]Gal(b1-3)[6S]GlcNAc(?1-,
CFG_V5.0_446,G39509DP,"Fuca1-2Galb1-4 GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4GlcNAcb1-2(Fuca1-2Galb1-4GlcNAcb1-4)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12",Fuc(a1-2)Gal(b1-4)GlcNAc(b1-4)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,14,13/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-1-2-3-1-4-5-1-4-5-3-1-4-5/a4-b1_b4-c1_c3-d1_c6-k1_d2-e1_d4-h1_e4-f1_f2-g1_h4-i1_i2-j1_k2-l1_l4-m1_m2-n1"
CFG_V5.0_447,G13413XO,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-4(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)]Man(a1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,17,16/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-1-2-3-1-4-5-4-1-4-5-4-3-1-4-5-4/a4-b1_b4-c1_c3-d1_c6-m1_d2-e1_d4-i1_e3-f1_e4-g1_g2-h1_i3-j1_i4-k1_k2-l1_m2-n1_n3-o1_n4-p1_p2-q1"
CFG_V5.0_448,G08107SW,Galb1-4(Fuca1-3)GlcNAcb1-6GalNAc-Sp14,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)GalNAc(?1-,"WURCS=2.0/4,4,3/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4/a6-b1_b3-c1_b4-d1"
CFG_V5.0_449,G28052FT,Galb1-4GlcNAcb1-2Mana-Sp0,Gal(b1-4)GlcNAc(b1-2)Man(a1-,"WURCS=2.0/3,3,2/[a1122h-1a_1-5][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5]/1-2-3/a2-b1_b4-c1"
CFG_V5.0_45,,(6S)Galb1-4(6S)Glcb-Sp8,[6S]Gal(b1-4)[6S]Glc(b1-,
CFG_V5.0_450,G66271TT,Fuca1-2Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4GlcNAcb1-3)GalNAc-Sp14,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]GalNAc(?1-,"WURCS=2.0/4,7,6/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-3-4/a3-b1_a6-e1_b4-c1_c2-d1_e4-f1_f2-g1"
CFG_V5.0_451,G04026JU,Gala1-3Fuca1-2Galb1-4GlcNAcb1-6(Gala1-3Fuca1-2Galb1-4GlcNAcb1-3)GalNAc-Sp14,Gal(a1-3)Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Gal(a1-3)Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]GalNAc(?1-,"WURCS=2.0/5,9,8/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5]/1-2-3-4-5-2-3-4-5/a3-b1_a6-f1_b4-c1_c2-d1_d3-e1_f4-g1_g2-h1_h3-i1"
CFG_V5.0_452,G87385MI,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3)GalNAc-Sp14,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)]GalNAc(?1-,"WURCS=2.0/5,9,8/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5_2*NCC/3=O]/1-2-3-4-5-2-3-4-5/a3-b1_a6-f1_b4-c1_c2-d1_c3-e1_f4-g1_g2-h1_g3-i1"
